age,calls,activeCalls,sms,data,subscription_a,subscription_b,subscription_c,subscription_d,plan,score
37,27,36,23,1638,0,0,0,1,6,1762
27,18,20,36,3629,0,0,0,1,6,3731
21,17,34,44,3169,0,0,1,0,6,3286
24,22,30,11,1613,0,1,1,1,6,1703
33,12,26,47,2174,0,0,1,1,6,2294
30,19,29,25,2120,0,0,0,1,6,2224
42,15,37,14,3149,0,1,0,0,6,3258
23,10,39,47,894,0,1,0,1,6,1015
41,30,33,12,1820,0,1,1,1,6,1939
41,17,33,41,2119,0,1,1,1,6,2254
44,11,40,40,2036,0,1,1,0,6,2173
28,20,38,34,1641,0,1,1,0,6,1763
41,22,36,12,788,0,0,1,0,6,900
40,10,37,46,2553,0,0,1,0,6,2687
30,26,41,17,2025,0,1,0,0,6,2140
45,21,24,23,3346,0,1,0,0,6,3460
27,19,26,35,1052,0,0,0,1,6,1160
24,21,22,50,4031,0,1,0,1,6,4150
38,27,29,33,2830,0,1,0,1,6,2959
26,15,24,17,990,0,0,1,1,6,1074
29,16,21,19,3241,0,0,0,1,6,3327
42,15,36,29,1499,0,0,0,1,6,1622
39,13,24,32,1906,0,1,0,0,6,2015
41,31,33,37,1563,0,0,1,0,6,1706
38,20,26,36,2408,0,1,0,0,6,2529
42,33,41,50,1762,0,0,1,0,6,1929
29,25,29,35,1251,0,1,0,0,6,1370
21,22,29,15,3383,0,1,1,0,6,3472
27,29,33,34,2943,0,1,1,0,6,3068
29,21,31,44,2485,0,1,1,0,6,2612
31,34,36,13,2422,0,1,0,0,6,2537
39,17,22,28,2058,0,1,1,1,6,2167
24,21,39,50,854,0,1,1,0,6,990
24,34,39,46,4095,0,0,1,0,6,4239
24,16,33,23,1931,0,0,0,1,6,2028
45,29,31,16,1266,0,1,0,0,6,1388
34,29,42,20,3908,0,1,1,1,6,4036
26,30,32,23,963,0,1,1,1,6,1077
39,21,22,20,2956,0,0,0,0,6,3058
44,17,17,42,2018,0,0,0,0,6,2138
27,15,20,22,3927,0,1,1,1,6,4014
21,32,34,17,861,0,1,1,0,6,967
40,33,40,32,3180,0,1,1,0,6,3327
41,21,41,18,3892,0,1,0,0,6,4014
23,20,41,34,3296,0,0,0,0,6,3414
34,17,27,44,2681,0,1,1,1,6,2806
35,27,28,27,2045,0,1,1,0,6,2164
32,22,37,32,2445,0,1,1,1,6,2571
37,30,37,25,2695,0,1,0,1,6,2826
37,15,40,45,2896,0,0,1,0,6,3034
24,10,36,21,3045,0,0,1,1,6,3138
45,15,22,37,1677,0,1,0,0,6,1797
31,17,29,24,3639,0,0,1,0,6,3741
37,15,27,47,1234,0,1,0,0,6,1361
34,31,41,13,1044,0,0,1,1,6,1165
21,31,41,18,1460,0,1,1,0,6,1573
29,29,41,13,3367,0,0,1,0,6,3480
34,29,32,22,1643,0,0,0,1,6,1761
44,28,35,30,3417,0,1,0,1,6,3556
34,18,25,50,3503,0,0,1,0,6,3631
31,35,38,47,1364,0,1,1,0,6,1517
38,12,13,26,2409,0,0,0,0,6,2498
22,24,35,35,2117,0,0,1,0,6,2234
23,16,36,46,2179,0,0,1,1,6,2302
44,17,36,11,1547,0,0,0,1,6,1656
43,21,39,25,3014,0,0,0,1,6,3143
31,13,41,29,4093,0,1,1,0,6,4209
43,21,35,30,2475,0,1,1,1,6,2607
37,12,26,30,1989,0,1,0,0,6,2095
37,13,42,39,1628,0,1,1,1,6,1762
30,11,42,10,2087,0,0,1,1,6,2182
27,20,30,11,3772,0,0,0,1,6,3861
26,31,36,33,3636,0,1,0,0,6,3763
40,35,35,18,2912,0,1,0,1,6,3042
30,15,33,30,3194,0,1,0,0,6,3303
38,19,26,10,1093,0,0,0,0,6,1186
27,12,27,29,1812,0,1,1,0,6,1909
35,29,41,31,951,0,1,0,0,6,1088
44,10,12,46,1762,0,0,1,0,6,1875
41,28,30,36,944,0,0,0,1,6,1080
44,35,40,50,1388,0,0,0,1,6,1558
29,24,38,14,2990,0,0,0,1,6,3096
44,34,39,28,3880,0,0,1,1,6,4027
39,27,36,18,2272,0,1,1,1,6,2395
42,15,38,26,2764,0,0,0,0,6,2885
38,25,31,37,1347,0,0,0,0,6,1478
30,33,41,14,1799,0,0,1,0,6,1918
30,35,36,21,2298,0,1,1,0,6,2422
23,17,17,33,2924,0,1,0,1,6,3016
29,20,41,22,823,0,0,1,1,6,937
37,13,30,41,784,0,0,1,0,6,906
26,25,27,48,1520,0,0,1,1,6,1648
42,12,31,36,3616,0,1,1,1,6,3740
30,21,26,42,3558,0,1,1,1,6,3680
33,10,35,30,2967,0,1,0,1,6,3077
44,28,37,43,2427,0,0,1,1,6,2581
21,11,32,47,4040,0,0,0,0,6,4151
31,21,24,11,1984,0,0,0,0,6,2071
29,18,26,45,3813,0,1,0,1,6,3933
32,14,24,16,1147,0,1,0,1,6,1235
25,31,42,48,3917,0,1,0,0,6,4064
32,18,33,13,3048,0,0,0,0,6,3144
45,19,21,47,3237,0,0,0,1,6,3370
41,15,17,41,3948,0,0,0,0,6,4062
21,24,32,33,2840,0,1,0,1,6,2952
40,22,22,47,3446,0,0,0,1,6,3578
44,11,20,26,1527,0,0,1,1,6,1630
41,15,28,33,1427,0,0,1,1,6,1546
36,17,28,44,2311,0,1,1,1,6,2439
21,17,40,44,874,0,1,0,0,6,997
40,16,23,45,1642,0,0,0,1,6,1767
28,30,30,37,2222,0,1,1,1,6,2350
44,30,34,47,4000,0,1,1,1,6,4158
42,21,30,26,1921,0,0,1,1,6,2042
38,24,38,36,1293,0,1,1,0,6,1431
28,11,11,45,1677,0,0,0,0,6,1772
41,31,33,10,1501,0,0,0,1,6,1617
22,25,40,16,3054,0,0,0,1,6,3158
22,34,38,19,2061,0,1,0,0,6,2175
37,17,32,17,3513,0,0,0,0,6,3616
42,27,27,12,1281,0,1,1,0,6,1391
23,30,38,16,2393,0,0,1,0,6,2501
31,11,30,11,3008,0,1,1,0,6,3093
45,18,37,23,2593,0,0,0,1,6,2717
43,33,38,29,2325,0,0,1,1,6,2470
25,20,38,45,3154,0,0,1,1,6,3284
22,20,23,26,1580,0,1,0,0,6,1672
23,32,35,24,1564,0,1,0,0,6,1679
32,23,26,12,3914,0,1,1,0,6,4009
31,31,36,35,729,0,1,1,0,6,864
37,27,39,31,3001,0,1,1,0,6,3137
25,14,39,21,1323,0,1,1,0,6,1424
23,20,35,12,862,0,0,0,1,6,953
36,22,34,19,3555,0,1,0,0,6,3667
22,18,28,39,2176,0,1,1,1,6,2286
42,23,41,30,3734,0,1,0,1,6,3872
37,33,34,13,3315,0,0,1,0,6,3433
38,21,41,24,1992,0,1,0,0,6,2117
21,14,40,26,3156,0,1,0,1,6,3259
22,10,37,14,805,0,0,1,0,6,889
21,32,42,49,1948,0,0,1,1,6,2094
34,24,26,39,3935,0,1,1,0,6,4060
36,18,25,32,2394,0,1,0,1,6,2507
43,29,33,22,1327,0,0,1,0,6,1455
25,14,42,39,1770,0,0,0,0,6,1890
32,20,33,44,3063,0,0,1,0,6,3193
21,34,34,31,2624,0,1,1,1,6,2747
41,26,34,27,1901,0,0,1,0,6,2030
23,28,36,19,1285,0,1,0,1,6,1393
26,34,36,45,3956,0,1,1,1,6,4100
40,12,32,45,1207,0,1,1,1,6,1339
38,17,31,14,1274,0,1,0,1,6,1376
43,10,29,46,1390,0,0,1,0,6,1519
38,19,19,43,3310,0,0,1,0,6,3430
31,29,38,20,1617,0,0,1,1,6,1737
32,13,18,40,2713,0,0,1,0,6,2817
32,25,27,27,2249,0,0,1,1,6,2362
37,34,42,10,2772,0,1,1,1,6,2898
41,18,41,11,738,0,0,1,1,6,851
24,31,32,21,3742,0,1,1,0,6,3852
34,35,40,39,2749,0,1,1,0,6,2899
31,20,27,44,2268,0,0,1,1,6,2392
45,30,39,12,2372,0,1,1,0,6,2500
25,21,38,49,2150,0,0,1,0,6,2284
22,32,36,17,2382,0,1,1,1,6,2492
30,25,33,35,3429,0,0,0,1,6,3553
40,29,40,44,1204,0,0,0,1,6,1358
25,18,35,13,3118,0,1,1,0,6,3211
33,25,30,49,1778,0,0,1,0,6,1916
36,33,42,44,1012,0,0,1,0,6,1168
32,35,37,19,854,0,0,0,1,6,978
30,26,33,32,733,0,1,0,1,6,856
41,18,40,16,1258,0,0,0,0,6,1373
45,10,39,41,2464,0,0,0,1,6,2600
30,14,36,41,716,0,1,0,0,6,838
32,11,19,47,1564,0,1,0,1,6,1675
30,17,38,28,1712,0,0,1,1,6,1827
31,24,32,20,2106,0,1,1,0,6,2215
37,23,33,14,2541,0,1,1,1,6,2651
42,31,37,36,3575,0,1,0,1,6,3723
39,34,41,50,2733,0,1,1,1,6,2900
37,34,40,46,1199,0,1,1,1,6,1359
37,23,36,23,1666,0,0,0,1,6,1786
39,14,26,43,1662,0,1,0,0,6,1785
34,23,27,48,2277,0,0,1,0,6,2410
37,28,28,32,2988,0,1,1,0,6,3115
36,14,36,44,1196,0,1,1,1,6,1329
27,17,39,36,3527,0,0,1,1,6,3648
41,13,41,32,3284,0,1,1,0,6,3413
27,12,24,34,707,0,0,1,0,6,805
42,34,34,24,891,0,0,1,0,6,1026
37,20,38,42,3437,0,0,1,1,6,3576
45,20,25,47,3024,0,0,1,1,6,3163
34,16,36,39,978,0,0,1,1,6,1105
42,27,38,34,2844,0,1,1,1,6,2988
40,33,33,39,1241,0,0,1,1,6,1388
22,12,33,50,3923,0,0,1,0,6,4041
38,21,34,49,3932,0,0,0,1,6,4075
34,10,30,39,2263,0,0,0,1,6,2377
24,17,21,33,876,0,0,0,0,6,971
32,31,40,43,3038,0,1,1,1,6,3187
44,25,31,29,4784,0,0,1,0,7,4914
45,11,44,34,3043,1,1,1,1,7,3181
45,19,35,28,2280,1,1,0,1,7,2410
41,19,31,34,5753,1,1,1,1,7,5882
33,35,39,55,4271,1,0,1,0,7,4435
43,12,35,85,4205,0,1,0,0,7,4381
35,20,41,22,2462,1,1,1,1,7,2584
44,28,45,88,3524,1,1,0,0,7,3731
40,36,43,27,1933,1,0,1,1,7,2082
45,37,42,55,3691,1,0,0,1,7,3872
40,10,34,24,6030,0,0,0,1,7,6139
43,38,39,68,1260,1,1,0,1,7,1451
31,30,41,49,1556,0,0,1,1,7,1709
41,37,47,16,4959,0,1,0,1,7,5102
37,20,26,57,3983,0,1,1,1,7,4126
39,35,40,39,2165,1,1,1,0,7,2321
42,40,47,77,2906,1,0,1,1,7,3115
28,36,38,96,3028,1,0,1,1,7,3229
43,22,44,58,3482,0,0,1,1,7,3651
37,39,42,92,5255,1,0,0,0,7,5466
35,15,29,26,5299,0,0,1,0,7,5405
27,25,42,50,3012,1,1,1,0,7,3159
35,18,21,21,4105,1,0,0,0,7,4201
43,30,45,82,4190,1,1,0,0,7,4392
28,33,44,47,5338,1,0,1,0,7,5492
27,12,35,43,1469,0,0,0,1,7,1587
41,25,42,68,1912,0,1,1,0,7,2090
45,16,37,98,6126,1,0,0,1,7,6324
33,36,43,68,2370,0,1,0,0,7,2551
29,19,21,66,2013,1,1,1,0,7,2151
41,29,44,34,4513,0,0,0,1,7,4662
34,21,26,45,1531,1,0,0,1,7,1659
42,35,44,46,2569,1,0,0,1,7,2738
40,12,20,91,1462,1,0,0,0,7,1626
33,24,25,43,2051,1,1,0,1,7,2179
45,19,30,74,4835,0,1,0,0,7,5004
29,28,30,70,5104,1,0,0,1,7,5263
41,33,37,16,1324,0,0,0,0,7,1451
41,17,22,58,5729,1,0,1,0,7,5869
37,12,34,56,1393,0,0,1,1,7,1534
34,28,43,47,4027,0,1,1,0,7,4181
35,24,30,14,5950,1,0,0,0,7,6054
28,11,29,55,3793,1,1,0,1,7,3919
42,28,33,24,5673,0,0,0,0,7,5800
45,23,41,19,2008,1,1,0,1,7,2139
28,27,39,84,4293,1,0,0,1,7,4473
33,14,45,68,2810,0,1,1,0,7,2972
40,36,45,16,5426,0,0,1,1,7,5565
39,39,46,14,5765,0,0,1,1,7,5905
42,33,42,56,1356,1,1,0,1,7,1532
32,33,41,65,3279,0,0,0,1,7,3451
34,30,37,24,3637,1,1,1,1,7,3766
45,20,20,56,1556,0,1,1,0,7,1699
32,11,45,88,4574,1,0,0,0,7,4751
44,35,40,73,6104,0,1,0,0,7,6297
27,20,43,25,1533,1,0,1,0,7,1650
27,16,32,92,3488,0,0,1,0,7,3656
31,36,43,87,5596,1,0,1,0,7,5795
39,40,40,43,1743,1,0,1,0,7,1907
44,24,47,72,3522,1,0,0,0,7,3710
43,33,47,89,3910,1,1,0,0,7,4124
35,17,46,99,3050,0,0,1,1,7,3249
41,24,47,67,1804,1,1,1,0,7,1986
39,30,30,83,1280,0,1,1,1,7,1465
37,27,38,100,6067,0,0,0,0,7,6269
36,34,44,52,5540,0,0,0,1,7,5707
33,10,12,21,5023,0,0,0,1,7,5100
38,27,33,92,4813,1,1,1,0,7,5006
30,11,14,81,1122,0,1,1,1,7,1261
45,19,39,42,2369,0,0,0,1,7,2515
32,12,26,23,5604,0,0,0,1,7,5698
27,35,47,50,3227,0,0,0,0,7,3386
42,38,44,52,6130,0,0,0,0,7,6306
33,34,36,27,2494,0,1,0,0,7,2625
43,31,45,70,5948,1,0,1,1,7,6140
31,16,44,24,5447,0,0,1,0,7,5563
44,39,44,46,5290,0,1,1,0,7,5465
28,19,28,51,1332,0,1,0,1,7,1460
34,34,39,45,4890,0,0,0,1,7,5043
44,25,32,13,3465,1,1,1,1,7,3583
30,20,35,16,4708,0,0,1,0,7,4810
31,29,36,48,5960,0,0,0,0,7,6104
42,33,45,84,1545,1,1,0,1,7,1752
30,17,28,47,4442,1,0,0,0,7,4565
32,16,43,65,4852,1,0,0,0,7,5009
41,38,40,95,2664,0,0,1,0,7,2879
31,29,30,65,1918,0,0,0,1,7,2074
38,36,37,46,3279,1,1,0,1,7,3439
44,14,39,55,2875,0,1,1,1,7,3030
29,32,44,74,5580,1,1,0,1,7,5762
28,13,16,78,2368,0,1,0,1,7,2505
41,35,45,89,1227,1,0,0,1,7,1439
31,32,46,65,4443,1,0,0,0,7,4618
30,23,42,57,3840,0,1,1,1,7,3995
30,13,33,99,5179,1,0,1,0,7,5356
34,25,39,61,5804,1,0,0,1,7,5965
32,10,42,62,5064,0,0,0,0,7,5210
35,35,36,61,5022,1,1,0,1,7,5192
39,22,44,50,6083,1,0,1,0,7,6240
33,23,42,51,5523,0,1,1,0,7,5674
28,18,21,96,1365,1,1,1,0,7,1531
43,15,20,12,3515,0,0,0,1,7,3606
33,14,41,29,3477,1,0,1,0,7,3596
41,14,25,95,2562,0,1,1,0,7,2739
35,35,45,22,3983,1,1,0,0,7,4122
29,32,34,25,2518,1,0,1,1,7,2641
36,23,38,92,4207,0,0,1,0,7,4397
32,39,43,41,3924,0,1,0,1,7,4081
45,15,47,51,4460,1,1,0,0,7,4620
44,16,21,47,5056,0,1,0,0,7,5185
36,31,39,15,2173,1,1,1,0,7,2297
44,17,23,35,5255,1,1,0,1,7,5377
45,19,32,83,1416,0,0,0,1,7,1596
41,16,23,62,1236,1,1,0,0,7,1380
35,12,47,73,5848,0,1,0,0,7,6016
41,30,31,74,2716,0,0,0,0,7,2892
32,30,36,67,2394,0,1,1,1,7,2562
43,13,45,90,2401,0,1,0,0,7,2593
31,22,32,33,4695,0,1,1,1,7,4816
30,16,16,72,4774,0,0,0,0,7,4908
36,26,33,16,1473,0,1,1,0,7,1586
31,19,21,19,6041,1,0,0,0,7,6132
27,21,36,59,2489,0,1,1,0,7,2634
31,13,42,47,5876,0,0,1,1,7,6011
32,35,43,23,3823,0,1,0,1,7,3958
29,15,21,95,5588,1,1,1,0,7,5751
41,35,39,53,6071,1,0,0,0,7,6240
27,35,42,19,4822,1,0,0,0,7,4946
34,38,47,22,3845,1,0,0,0,7,3987
38,23,31,83,2985,0,0,0,0,7,3160
43,38,40,34,4929,0,1,1,1,7,5087
33,34,41,87,2552,0,1,1,0,7,2749
39,36,44,12,3898,1,0,1,0,7,4031
31,22,34,97,3036,1,1,1,1,7,3224
27,24,25,61,4487,0,0,0,1,7,4625
41,40,41,48,2161,0,1,1,1,7,2334
35,23,30,82,3369,0,1,0,1,7,3541
43,26,33,69,4550,0,0,0,0,7,4721
41,31,40,49,5266,1,1,1,1,7,5431
32,25,35,30,4963,1,0,0,0,7,5086
27,27,46,22,4449,1,0,0,0,7,4572
39,23,46,65,3942,0,1,1,1,7,4118
27,27,41,57,3029,0,1,0,1,7,3183
27,17,44,90,2301,1,0,1,0,7,2481
41,29,46,61,2515,1,0,0,1,7,2694
34,29,46,54,4974,1,0,1,1,7,5140
39,33,37,88,4227,0,0,1,1,7,4426
31,33,36,84,3939,1,0,0,0,7,4124
44,13,35,14,3899,1,0,1,0,7,4007
44,36,39,71,3275,0,1,0,1,7,3467
27,36,38,90,5593,1,1,1,1,7,5788
29,17,39,94,3934,0,0,1,1,7,4115
34,27,43,86,4432,1,0,1,1,7,4625
31,10,41,64,4317,1,0,0,1,7,4465
36,20,26,96,2553,0,0,1,0,7,2732
30,30,34,52,2869,1,1,0,1,7,3018
33,24,35,80,6144,1,1,1,0,7,6319
33,39,39,37,2633,1,1,1,0,7,2784
42,11,17,97,2899,1,0,1,1,7,3069
44,36,46,45,1562,0,0,0,0,7,1733
36,32,45,60,4153,0,1,1,1,7,4329
34,40,47,40,4642,0,0,0,1,7,4804
36,20,29,20,3708,0,1,1,0,7,3815
34,28,34,12,1900,0,0,1,1,7,2010
32,32,45,63,3254,1,1,0,0,7,3428
31,21,37,30,1562,0,0,0,1,7,1682
27,18,33,24,2625,1,0,1,1,7,2730
41,20,21,15,2786,1,0,0,0,7,2884
43,24,45,90,5158,1,0,0,0,7,5361
45,40,44,87,2562,0,0,0,0,7,2778
43,12,45,40,4343,0,0,1,0,7,4484
27,14,39,21,3137,1,1,1,1,7,3242
30,23,45,99,5984,1,0,0,0,7,6182
45,36,37,61,4628,1,1,1,0,7,4810
35,30,34,34,2243,0,1,1,0,7,2378
45,25,37,31,1384,1,1,1,1,7,1526
40,14,28,19,2005,0,1,0,1,7,2108
36,32,41,34,2826,1,1,1,0,7,2972
39,37,43,43,1812,0,1,0,0,7,1975
31,15,26,71,2331,0,0,1,0,7,2475
39,15,29,52,5408,1,0,1,0,7,5545
33,18,34,59,1781,0,0,0,1,7,1926
42,14,41,29,5341,1,1,1,1,7,5471
41,40,46,85,2822,1,0,1,0,7,3036
32,38,39,30,1145,1,1,1,0,7,1287
44,20,40,96,5146,0,1,0,1,7,5348
35,34,40,71,1295,0,1,0,0,7,1476
39,20,23,71,4499,0,0,1,0,7,4653
35,28,33,22,4559,1,0,1,1,7,4680
31,25,46,85,5671,0,0,0,0,7,5858
30,40,42,86,2931,0,1,1,0,7,3131
30,36,39,43,4624,0,0,0,0,7,4772
44,29,37,38,5935,0,1,0,0,7,6084
36,12,21,56,2159,0,1,0,1,7,2286
43,31,33,50,3411,0,1,1,0,7,3570
28,28,39,37,3988,0,0,1,1,7,4122
44,35,46,94,2364,1,1,1,1,7,2587
33,21,31,41,4773,0,0,0,0,7,4899
36,39,47,35,3411,0,1,1,1,7,3571
44,36,36,85,1127,1,0,0,1,7,1330
45,22,33,30,5715,0,1,1,0,7,5847
28,22,30,79,1814,0,0,0,1,7,1974
35,13,28,88,3549,0,1,0,0,7,3714
27,19,22,41,1155,1,0,1,0,7,1266
34,31,38,79,5584,0,1,1,0,7,5768
37,36,39,41,3171,0,0,1,1,7,3326
29,13,34,25,5439,1,1,1,1,7,5544
27,25,27,42,2797,1,0,1,0,7,2920
37,37,42,57,1989,1,1,1,0,7,2165
29,24,41,36,2783,1,0,1,0,7,2915
33,17,23,20,2855,1,1,0,1,7,2951
32,20,34,34,5672,1,0,0,0,7,5793
30,30,31,16,5657,0,0,0,0,7,5764
28,12,25,75,4146,0,0,1,0,7,4287
38,38,39,31,5782,1,0,0,0,7,5929
43,39,45,80,6113,1,1,1,1,7,6324
33,29,32,89,4612,1,0,1,1,7,4798
41,35,47,97,3156,1,1,0,1,7,3379
45,36,39,28,1943,0,0,1,0,7,2092
38,13,47,22,3014,1,0,0,0,7,3135
29,34,35,40,5973,0,1,1,1,7,6114
43,23,24,21,3105,1,1,0,1,7,3219
31,40,45,26,2653,1,1,0,1,7,2798
33,17,39,64,2075,1,0,1,1,7,2231
29,35,42,54,4146,0,1,0,1,7,4308
32,33,37,52,4612,0,0,1,0,7,4767
28,35,35,94,3298,0,0,1,1,7,3492
42,25,37,67,6029,1,0,0,1,7,6202
43,23,26,21,2556,0,1,0,1,7,2671
29,31,39,86,5066,1,1,1,0,7,5254
28,27,47,97,5980,1,0,1,0,7,6181
32,12,26,53,4533,1,0,0,1,7,4658
35,36,38,25,1911,0,1,1,1,7,2048
28,15,37,31,2080,1,0,0,1,7,2193
41,35,44,78,5778,1,0,0,1,7,5978
30,40,45,93,2062,1,1,0,0,7,2272
27,36,36,33,5947,1,0,0,0,7,6080
44,30,36,21,5041,1,0,0,0,7,5173
43,33,42,97,5399,0,0,1,0,7,5615
36,30,39,77,3288,0,0,0,1,7,3471
40,33,35,41,5253,0,0,1,1,7,5404
41,26,31,57,5709,1,0,1,0,7,5866
39,14,34,32,2635,0,1,1,1,7,2757
44,11,23,61,3689,1,0,1,1,7,3831
36,33,35,25,2088,1,0,0,1,7,2219
37,18,47,61,4737,0,0,1,1,7,4902
35,27,47,51,3112,0,1,0,1,7,3274
34,23,27,39,5685,1,1,1,0,7,5811
28,19,20,97,2287,1,1,0,1,7,2454
30,25,37,13,2587,1,0,1,1,7,2695
28,37,38,15,2261,0,1,0,1,7,2381
45,31,43,21,5609,1,0,0,0,7,5750
31,23,27,21,3894,0,0,0,0,7,3996
30,10,44,17,2402,0,1,0,1,7,2505
43,28,47,21,5236,1,1,1,0,7,5378
34,14,23,30,3437,0,0,0,1,7,3539
31,20,25,99,3674,1,1,0,0,7,3851
35,15,47,96,1569,0,0,0,1,7,1763
28,32,32,60,3768,0,0,1,0,7,3921
40,14,46,77,5485,1,0,1,1,7,5665
37,22,40,68,2903,1,1,0,1,7,3073
35,31,35,69,2872,0,1,1,1,7,3045
35,15,20,77,1955,1,0,0,0,7,2103
38,22,28,46,3946,1,1,0,0,7,4082
37,14,16,54,5243,1,1,1,1,7,5368
43,15,15,74,5913,0,0,1,1,7,6062
32,40,42,53,4583,0,1,0,0,7,4751
33,23,27,92,5296,1,1,0,0,7,5473
27,22,24,63,3600,0,1,1,1,7,3739
44,14,22,73,4040,1,1,1,0,7,4196
41,13,20,36,1766,0,1,0,1,7,1878
39,27,35,28,2959,1,0,0,0,7,3089
40,39,47,65,4774,1,1,1,1,7,4969
36,38,42,56,1291,0,1,0,0,7,1464
39,17,35,40,4513,1,0,0,0,7,4645
39,40,46,43,1684,0,0,0,0,7,1852
40,24,26,78,3283,0,1,1,1,7,3454
29,31,43,42,1574,0,1,1,0,7,1721
33,20,39,67,2276,1,1,1,0,7,2438
44,28,47,52,3736,0,0,1,1,7,3909
42,35,42,89,4046,1,0,0,0,7,4255
27,21,25,99,4580,1,0,0,0,7,4753
34,19,22,14,1676,1,1,0,1,7,1768
28,34,37,55,2910,0,0,0,1,7,3065
35,32,38,76,2418,0,0,0,0,7,2599
31,11,30,14,2752,1,0,1,0,7,2840
28,34,37,44,4348,1,1,1,0,7,4494
40,14,14,86,5573,0,0,0,0,7,5727
39,12,45,97,3566,1,1,1,1,7,3763
31,12,26,78,1283,1,0,0,0,7,1431
35,24,40,25,5552,1,0,1,1,7,5679
38,16,39,61,3992,1,0,0,1,7,4148
39,21,39,53,5169,1,0,0,0,7,5322
45,26,30,74,1198,1,0,0,1,7,1375
36,18,31,16,5918,1,0,0,0,7,6020
27,24,47,26,1133,0,0,1,0,7,1258
29,32,32,26,5753,0,0,0,0,7,5872
36,27,33,24,5733,0,0,1,1,7,5855
37,34,36,64,5369,1,1,0,1,7,5543
30,22,23,72,3624,1,0,1,0,7,3773
41,37,39,90,4900,0,1,1,1,7,5110
42,34,37,67,4844,1,1,0,0,7,5026
43,28,33,70,5934,0,1,1,1,7,6111
34,32,41,55,4688,0,0,0,1,7,4851
39,38,45,12,5621,0,1,1,0,7,5757
39,15,22,98,2244,1,0,0,0,7,2419
31,35,39,31,4674,0,1,0,1,7,4812
28,10,25,38,5816,0,0,1,1,7,5919
32,22,41,17,2169,1,0,1,0,7,2283
41,35,43,84,2906,1,1,1,0,7,3112
38,11,14,58,4081,0,1,0,1,7,4204
33,34,46,53,5085,0,0,1,0,7,5252
30,23,44,28,2961,1,0,0,0,7,3087
42,26,28,46,6056,0,1,1,0,7,6200
33,24,35,93,3060,1,1,0,0,7,3247
40,13,33,59,3164,0,1,1,0,7,3311
31,17,47,88,5685,0,1,1,1,7,5871
42,11,19,23,6046,0,0,0,0,7,6141
41,37,43,65,3457,0,0,1,1,7,3645
31,14,29,80,3390,1,1,0,0,7,3546
37,25,31,83,1585,0,1,1,1,7,1764
37,35,43,69,3875,1,1,1,0,7,4062
43,34,45,53,4629,0,0,1,0,7,4805
34,11,36,21,4247,1,0,0,1,7,4351
43,35,47,90,1836,0,0,1,1,7,2053
45,13,27,37,4767,1,1,1,1,7,4893
34,12,27,30,2555,0,0,0,0,7,2658
32,26,42,22,5999,0,0,1,0,7,6122
30,29,34,59,4613,0,1,1,1,7,4768
45,16,47,17,3952,0,1,0,0,7,4078
37,29,33,92,2328,0,1,1,0,7,2521
43,13,18,53,2706,1,1,1,1,7,2837
32,37,45,12,3746,1,0,1,1,7,3875
32,26,43,97,2672,0,0,0,0,7,2870
36,17,18,65,5029,1,1,0,0,7,5167
36,26,38,47,2052,0,0,1,0,7,2200
38,11,13,99,4701,0,0,0,1,7,4863
29,28,28,36,1663,1,0,1,0,7,1786
41,25,42,74,2383,1,0,1,1,7,2568
45,29,34,31,3153,1,1,1,1,7,3296
27,31,47,28,4718,1,1,0,0,7,4853
28,17,44,78,3933,1,1,0,0,7,4102
35,26,44,49,3616,0,1,0,1,7,3772
42,38,39,20,2158,0,0,0,1,7,2298
40,30,43,31,5679,1,0,0,1,7,5825
37,28,28,30,4444,0,0,1,0,7,4568
44,29,47,74,4881,0,0,1,0,7,5076
37,21,40,87,1991,0,0,0,1,7,2177
29,13,44,56,5402,0,1,0,1,7,5546
44,21,47,90,1717,1,1,0,1,7,1922
30,15,44,57,2949,1,0,1,1,7,3098
40,35,43,97,2693,0,1,1,1,7,2911
27,24,24,87,2917,0,0,1,1,7,3081
42,24,28,25,2563,0,0,0,1,7,2683
29,34,47,88,1183,1,0,1,1,7,1384
37,34,45,53,3487,0,1,0,0,7,3657
45,19,26,84,5773,0,1,1,1,7,5950
42,17,30,89,2134,1,0,1,0,7,2314
35,21,36,18,5581,0,1,0,0,7,5692
30,30,44,87,3368,1,0,0,1,7,3561
41,27,29,71,3267,1,1,1,0,7,3438
43,13,30,54,4186,0,0,1,0,7,4327
45,27,30,18,1888,0,1,0,1,7,2010
28,14,14,14,2573,1,0,1,1,7,2646
30,21,42,44,5353,0,1,1,0,7,5492
41,12,27,62,5126,0,0,0,0,7,5268
38,15,30,89,6115,1,0,1,1,7,6290
42,23,29,76,2670,1,1,1,0,7,2843
43,13,35,62,5144,0,1,0,1,7,5299
39,15,40,82,2567,0,0,0,0,7,2743
41,31,37,19,1373,1,1,0,0,7,1503
36,16,28,79,2307,0,1,1,1,7,2469
40,23,25,79,3854,1,0,1,1,7,4024
31,32,37,47,3233,1,0,1,1,7,3383
44,29,30,52,3910,0,0,0,1,7,4066
30,16,18,47,3324,0,0,0,1,7,3436
29,31,36,90,1306,0,1,0,1,7,1494
28,28,42,77,4734,1,0,0,0,7,4910
42,14,38,65,3767,1,1,0,1,7,3929
30,17,33,48,4432,1,0,1,1,7,4563
27,15,38,51,5010,1,0,0,1,7,5143
33,20,34,100,5624,1,1,0,1,7,5814
